id;filename;year;month;archive;words;brightness_median;brightness_stdev;saturation_median;saturation_stdev;hue_stdev;hue_median
344;2022_7-8.jpg;2022;July;;never grow up how taika waititi won hollywood overwithout losing his weird;147;63.6834;10;50.7719;39.09850069741991;46.029585024167304
345;2022_9.jpg;2022;September;;how microcelebrities are becoming the new megalobbyists dy bekjamin wofford the influencer machine;238;47.2147;87;84.8728;50.98734652925669;35.5965349728553
346;2022_10.jpg;2022;October;;leave it all behing old world got you down balaji srinivasan invites you to a future of bespoke societies in the cloud by anthony lydgate;129;83.83574092176744;82;53.18100105748344;30.414625246297195;215.19505769918345
347;2022_11.jpg;2022;November;;the search for a pill that can help dogs and eventually humans live longer by tom stronte stay;127;74.5982;99;62.62178687404949;58.416066583477686;351.8962277655753
348;2022_12.jpg;2022;December;;wired goes wild houseplant horrors space squirrels;188;70.2499;136;57.12365133465576;42.43033508534145;237.06544284889694
349;2023_2.jpg;2023;February;;unmasking the complicated new face of scifi pedro pascal;42;59.547;146;76.3623;44.31062916526873;179.98146929515084
350;2023_4.jpg;2023;March;;this rock charge holds ingredients for an ev battery should we tear up the seafloor to get it by vince beiser raw power;106;56.5304;201;67.3774;29.91451937193944;256.94786040381024
351;2023_5.jpg;2023;April;;the hardware issue inside taiwans semiconductor sanctum by virginia heffernan;232;17.4599;9;14.2851;62.39460153657488;21.913347685685082
352;2023_6.jpg;2023;May;;force of nature jamie beard is hellbent on turning big oil into big geothermal she has no time to lose by maria streshinsky;70;61.6545;81;51.6183;36.492167974021136;98.66936489264152
353;2023_7-8.jpg;2023;June;;theres a small possibility theyre going to destroy the entire world and yet they push the button christopher nolan on oppenheimer ai and the fate of humanity;1;41.7245;0;51.6854;33.19976013418677;188.9763324983743
354;2023_9.jpg;2023;September;;queen of the silicon valley steven levy hangs out with the many iterations of grimes;80;65.90625681940988;115;79.17505063070902;35.19089624078786;201.18842588001237
355;2023_10.jpg;2023;October;;dear al overlords dont fck this up inside openal by steven leyy more ai spot the fakes by christopker bean talk to whales by camille bronley write a bestseller by yaukeni yara rule the world by virginta heffernan;186;59.65425703172512;150;40.79479727436091;28.647622639311464;331.7683935075104
356;2023_11.jpg;2023;November;;dispatch from the future the musthave gadgets and gear of 2053 a magazine cover lol theres a new formula for fame by brendan i koerner;197;92.53935197527224;32;66.30187803324726;51.11517406116471;116.26773732699296
